30
240,54,-25,-69,-87,-76,-22,74,83,125,40,-100,-169,-191,-176,
75,13,-28,-20,18,62,209,112,49,85,-2,-57,-85,-203,-295,
77,22,-33,-30,10,51,181,80,-12,-21,-43,-81,-50,-43,-163,
40,14,-38,-41,-19,-7,58,71,-44,-62,-16,10,22,75,-39,
16,-16,-53,-68,-56,-10,91,56,-10,-18,1,11,38,68,-3,
-13,-59,-84,-96,-79,2,142,17,22,36,-13,-8,77,90,28,
-29,-76,-100,-102,-76,4,61,-21,-35,-1,28,41,105,198,114,
-18,-66,-112,-123,-93,-23,-2,-44,-59,-31,64,160,113,193,196,
-45,-49,-115,-138,-114,-30,61,-25,-59,-37,77,216,94,167,189,
-29,-29,-67,-103,-106,-55,40,-54,-93,-61,73,163,89,187,180,
-6,-29,-76,-103,-97,-52,-37,-77,-78,-24,59,78,134,286,168,
-16,-35,-98,-114,-78,-15,-55,-76,-42,32,58,63,143,300,126,
-66,-44,-69,-110,-112,-42,139,-51,-73,-9,97,67,120,254,131,
-46,-21,-60,-114,-124,-67,381,-46,-84,-30,94,49,64,235,154,
-8,1,-59,-91,-84,-18,362,-26,-84,-68,7,20,28,235,66,
32,38,-31,-55,-47,9,256,-53,-120,-110,-18,24,13,217,-17,
77,116,21,-23,-44,-2,180,-89,-154,-143,-44,12,-17,126,-38,
136,144,58,-20,-54,-11,87,-104,-161,-142,-35,-13,-36,92,-68,
30
467,431,459,174,-40,-173,-261,-312,-325,-289,-169,9,-135,-254,-351,
402,339,391,248,-22,-168,-261,-315,-327,-286,-143,-11,-78,-191,-326,
373,314,354,277,-16,-168,-263,-318,-330,-288,-133,2,-39,-157,-319,
356,283,358,327,0,-156,-253,-308,-322,-281,-133,52,16,-172,-324,
342,249,370,373,19,-142,-243,-300,-315,-276,-136,56,-4,-165,-313,
335,241,319,375,44,-124,-226,-284,-299,-261,-129,45,-6,-188,-319,
315,213,251,320,61,-112,-216,-275,-291,-253,-116,71,8,-160,-299,
298,202,247,266,104,-93,-204,-266,-284,-247,-116,34,-12,-151,-288,
290,198,262,259,157,-68,-187,-255,-281,-259,-169,-7,-62,-158,-254,
284,189,241,250,178,-62,-186,-257,-287,-271,-184,68,-104,-166,-205,
264,193,214,233,194,-41,-163,-235,-266,-250,-162,93,-137,-197,-210,
250,182,210,186,267,-16,-151,-226,-255,-236,-146,27,-91,-165,-228,
243,180,228,173,231,20,-129,-206,-234,-211,-129,-67,-102,-178,-264,
244,174,237,157,199,24,-130,-204,-222,-176,-45,-94,-118,-192,-298,
233,164,223,130,122,63,-116,-199,-224,-186,-43,-66,-120,-162,-253,
229,158,200,121,88,108,-85,-175,-205,-171,-38,-66,-142,-186,-249,
243,150,201,102,54,167,-67,-167,-197,-154,35,-85,-154,-205,-279,
232,131,177,84,15,100,0,-132,-165,-112,14,-117,-146,-195,-286,
233,136,181,48,-21,18,76,-106,-150,-102,-28,-132,-140,-146,-247,
234,157,162,-3,-73,-70,66,-17,-91,-51,-69,-143,-107,-97,-249,
245,163,102,-24,-87,-86,25,38,-51,27,-26,-111,-75,-193,-314,
257,174,101,-31,-97,-104,-30,82,-25,35,17,-73,-87,-227,-331,
256,166,101,-37,-107,-119,-61,106,24,123,-56,-143,-130,-166,-277,
255,146,72,-37,-101,-111,-53,70,9,99,-27,-118,-103,-154,-267,
263,162,69,-49,-114,-125,-70,47,-5,93,-8,-109,-80,-146,-272,
241,129,69,-47,-117,-135,-89,54,-7,17,98,-42,-53,-158,-268,
206,83,43,-44,-116,-139,-101,55,24,18,122,-25,-47,-128,-235,
191,76,62,-44,-129,-160,-131,8,68,29,123,-42,-54,-85,-204,
200,91,66,-48,-129,-158,-129,0,98,56,66,-51,-43,-92,-217,
170,103,153,-31,-122,-153,-126,-3,89,60,88,-47,-66,-125,-229,
36
33,28,-30,-80,-93,-58,18,2,-9,47,50,10,51,92,-14,
-4,-6,-72,-110,-108,-55,20,-19,-20,47,69,38,69,127,123,
-26,13,-72,-116,-117,-72,0,-3,0,49,71,64,80,96,134,
-7,42,-45,-96,-103,-69,-12,4,18,44,30,30,67,86,87,
2,35,-11,-48,-62,-58,-34,-10,-13,-2,32,24,18,70,98,
38,37,17,-33,-66,-67,-43,-41,-52,-18,66,27,0,44,66,
125,53,18,-31,-84,-95,-32,18,-78,-70,90,-7,-66,-1,14,
317,247,70,-48,-108,-112,-27,47,-92,-81,83,-96,-175,-188,-185,
246,233,68,-35,-88,-88,-2,90,-50,-37,81,-74,-161,-216,-262,
232,264,82,-32,-89,-91,-3,92,-53,-34,114,-75,-167,-232,-287,
231,278,94,-40,-103,-108,-26,90,-51,-15,103,-56,-119,-225,-315,
215,250,98,-41,-107,-115,-45,104,-33,12,78,-68,-100,-201,-299,
229,230,116,-28,-96,-107,-45,90,-19,12,62,-63,-124,-222,-307,
221,214,121,-21,-89,-101,-42,127,15,48,70,-56,-155,-268,-349,
241,205,120,-22,-91,-103,-38,191,-5,23,49,-97,-172,-249,-317,
251,191,109,-44,-116,-132,-75,196,-18,0,110,-53,-107,-210,-303,
230,169,103,-46,-119,-136,-82,186,1,29,124,-38,-82,-216,-318,
238,201,83,-50,-117,-131,-76,193,8,38,89,-63,-115,-217,-308,
256,234,86,-49,-116,-130,-77,91,-9,7,80,-53,-104,-198,-288,
245,232,87,-42,-107,-120,-66,130,2,-3,25,-47,-104,-209,-295,
242,234,83,-36,-99,-114,-67,126,18,-22,9,-42,-132,-218,-284,
238,209,43,-59,-114,-124,-73,126,5,-18,98,-22,-132,-201,-252,
265,196,30,-72,-126,-135,-78,111,-28,-30,144,-37,-118,-163,-216,
289,227,36,-73,-131,-140,-79,173,-45,-43,151,-67,-144,-179,-223,
281,224,40,-71,-128,-135,-64,122,-67,-53,271,-73,-147,-183,-234,
144,157,107,16,-51,-73,-45,-14,-51,-56,-14,4,-14,-91,-174,
133,144,95,-14,-84,-98,-37,45,-67,-70,20,1,-12,-25,-145,
132,119,74,-43,-107,-116,-41,123,-71,-72,35,-11,-14,12,-145,
152,139,71,-43,-104,-111,-37,177,-54,-71,-26,-35,-15,-51,-174,
170,178,75,-39,-95,-101,-28,200,-41,-54,49,-9,-119,-187,-240,
189,155,89,-11,-66,-67,22,105,-41,-33,70,-78,-175,-232,-271,
184,109,126,16,-64,-76,11,95,-45,-17,31,-96,-153,-215,-285,
187,133,158,10,-64,-68,45,42,-64,-27,43,-104,-167,-230,-296,
224,151,210,40,-40,-42,97,1,-91,-70,29,-123,-214,-268,-308,
259,147,239,52,-32,-27,138,-34,-99,-51,12,-142,-213,-271,-326,
245,126,214,55,-38,-41,108,-6,-81,-38,-14,-121,-184,-273,-351,
43
101,107,29,-12,-60,-88,-85,-81,-99,-89,-15,62,22,57,66,
92,58,8,-19,-69,-108,-112,-91,-82,-75,-32,30,76,223,94,
40,42,-15,-103,-134,-115,-74,-99,-109,-50,92,59,80,294,120,
140,49,-46,-104,-121,-92,-33,-75,-102,-57,91,42,36,197,17,
217,76,-18,-78,-103,-78,32,-43,-104,-70,90,0,1,34,-132,
116,102,81,16,-7,25,45,-29,-58,-47,-50,-60,-42,-105,-193,
174,128,63,1,-21,15,73,-37,-82,-74,-62,-63,-33,-121,-222,
281,195,55,-24,-55,-29,79,-8,-61,-65,-94,-101,-46,-183,-293,
316,285,57,-57,-114,-119,-51,130,7,51,-24,-93,-110,-240,-340,
282,283,45,-70,-130,-142,-92,102,36,53,31,-69,-105,-214,-308,
295,285,41,-75,-136,-151,-105,84,22,16,63,-89,-146,-193,-255,
296,275,36,-79,-142,-161,-126,5,30,-1,95,-47,-122,-169,-222,
288,259,29,-85,-150,-173,-148,-49,53,10,86,-19,-94,-136,-184,
299,256,23,-92,-159,-183,-162,-67,88,9,51,-20,-89,-118,-156,
307,254,27,-90,-159,-190,-179,-111,40,42,61,2,-87,-122,-135,
314,253,32,-84,-153,-182,-171,-106,12,25,32,-15,-73,-101,-127,
314,245,30,-85,-153,-181,-165,-87,67,1,9,10,-55,-110,-158,
317,248,41,-77,-148,-179,-169,-98,96,4,10,35,-88,-147,-161,
308,247,35,-89,-161,-192,-178,-100,91,14,56,36,-77,-122,-144,
316,257,49,-76,-149,-184,-177,-115,57,61,79,38,-108,-178,-210,
302,222,44,-79,-153,-189,-186,-131,22,78,56,98,-65,-148,-188,
266,170,38,-81,-155,-188,-180,-114,69,55,81,72,-67,-123,-145,
236,113,37,-43,-105,-134,-120,-44,73,1,27,6,-106,-149,-134,
223,122,29,-32,-72,-96,-94,-33,105,-31,-56,-26,-102,-153,-122,
168,122,31,-51,-101,-115,-85,13,37,-28,-24,-27,-77,-98,-68,
148,98,52,-26,-82,-97,-56,46,-20,-62,-53,-57,-73,-60,-38,
127,67,25,-32,-81,-95,-57,64,-4,-65,-68,-48,-16,14,-22,
114,21,-21,-50,-82,-91,-43,34,-45,-53,30,29,-2,56,-19,
114,29,-7,-36,-75,-84,-22,47,-61,-64,38,-3,-57,-7,25,
102,49,15,-27,-66,-73,-32,1,-51,-61,-27,-33,-51,-11,76,
103,51,28,-14,-64,-78,-41,-21,-81,-92,-42,-4,-33,-6,84,
112,41,8,-11,-37,-34,0,-58,-115,-110,-35,-1,-45,-9,93,
129,49,14,-18,-65,-70,14,-5,-103,-100,12,-10,-77,-28,69,
99,24,-15,-46,-70,-62,13,-10,-87,-79,29,11,-48,1,75,
112,28,-11,-37,-63,-54,44,-7,-96,-96,-21,-17,-49,20,64,
112,44,19,-16,-62,-68,4,-7,-96,-97,-17,-16,-59,-7,57,
148,60,39,2,-57,-69,5,-2,-97,-95,2,-25,-82,-56,-48,
140,64,63,17,-58,-68,42,-7,-117,-116,7,-15,-111,-109,-78,
142,71,109,22,-72,-81,57,-38,-140,-130,31,-62,-134,-90,-8,
177,86,140,31,-68,-77,75,-47,-145,-135,-9,-80,-139,-95,-54,
186,122,167,55,-30,-31,141,-55,-150,-165,-101,-6,-124,-175,-177,
176,117,217,45,-40,-32,219,-78,-160,-161,-69,54,-114,-188,-239,
154,114,226,54,-22,4,150,-95,-160,-152,-60,49,-81,-193,-275,
39
175,148,88,29,21,63,11,-62,-86,-73,-60,-67,-100,-181,-250,
266,122,43,3,4,48,4,-67,-86,-54,-25,-73,-129,-193,-250,
271,120,44,7,8,66,73,-19,-51,-49,-74,-128,-176,-224,-267,
256,119,41,3,6,69,79,-9,-43,-55,-90,-133,-171,-217,-260,
236,123,43,0,0,80,60,-44,-71,-56,-76,-119,-144,-188,-245,
270,161,86,20,0,83,53,-75,-93,-27,-68,-147,-173,-238,-316,
366,337,126,26,7,93,-42,-133,-142,-56,-98,-189,-208,-256,-335,
299,308,126,53,68,75,-82,-149,-149,-54,-30,-125,-167,-277,-367,
281,316,120,51,79,44,-102,-166,-166,-80,-16,-106,-114,-240,-343,
297,326,135,81,116,-47,-162,-219,-223,-154,42,-92,-58,-156,-295,
315,319,146,88,91,-65,-175,-233,-240,-180,9,-83,-40,-108,-274,
334,313,159,85,56,-66,-172,-231,-245,-204,-81,-50,-18,-88,-244,
334,289,155,75,83,-38,-165,-236,-260,-235,-146,-51,-24,-39,-196,
292,211,118,55,67,1,-137,-215,-246,-232,-161,-44,4,-3,-125,
209,80,24,13,45,-21,-128,-191,-212,-187,-96,73,65,104,-25,
114,5,-30,-10,2,-52,-91,-125,-150,-140,-68,84,104,199,72,
75,-3,-36,-28,-14,-36,-70,-113,-143,-136,-74,51,100,198,154,
139,-3,-56,-63,-44,-44,-82,-126,-150,-134,-56,86,77,178,155,
123,0,-49,-53,-39,-49,-77,-109,-130,-117,-45,75,76,149,126,
22,-12,-10,-31,-45,-23,-19,-55,-67,-53,-28,32,119,58,40,
10,-16,0,-23,-43,-17,-11,-55,-62,-38,-14,31,95,51,43,
46,0,-32,-53,-59,-54,-56,-66,-63,-36,-1,25,62,112,129,
30,5,-7,-48,-77,-75,-52,-59,-79,-66,-5,66,79,108,150,
32,68,68,-18,-54,-49,-34,-50,-65,-52,-17,22,40,33,26,
65,90,51,-20,-49,-44,-38,-59,-74,-65,-36,4,36,32,17,
207,142,31,-17,-18,-14,-59,-90,-96,-100,-92,-35,20,-55,-88,
282,323,157,78,67,0,-120,-197,-232,-228,-173,-53,-45,-128,-176,
257,342,158,90,144,-12,-147,-218,-245,-227,-154,-52,-41,-100,-191,
228,312,163,102,204,-32,-158,-222,-240,-207,-110,-65,-40,-62,-209,
249,308,197,127,243,-42,-166,-230,-247,-210,-108,-88,-69,-96,-239,
276,298,225,148,220,-61,-181,-243,-258,-213,-79,-98,-100,-121,-259,
262,285,226,167,148,-83,-196,-257,-271,-227,-76,-68,-77,-64,-238,
291,289,225,167,126,-99,-211,-272,-286,-241,-71,-78,-96,-41,-240,
344,257,289,209,97,-110,-220,-281,-296,-250,-72,-79,-117,-134,-279,
346,269,285,240,80,-111,-217,-276,-290,-246,-89,-64,-100,-171,-300,
338,267,273,242,70,-114,-219,-277,-292,-251,-114,-89,-99,-69,-245,
324,268,284,264,57,-121,-226,-285,-301,-263,-127,-53,-87,-46,-229,
352,279,315,240,64,-119,-225,-285,-303,-268,-150,-8,-23,-153,-294,
353,281,309,242,63,-124,-231,-292,-310,-277,-157,9,-15,-141,-290,
34
-39,-80,-59,35,126,103,37,-30,-28,62,150,136,-3,-162,-247,
-28,-70,-50,36,129,102,28,-35,-35,49,157,131,-8,-170,-257,
197,44,23,7,-92,-150,-164,-137,-79,-7,90,132,130,-30,-143,
202,56,40,-19,-117,-165,-169,-126,-51,7,88,111,154,-18,-150,
264,143,39,-84,-158,-189,-173,-97,3,-1,61,59,114,-28,-174,
320,251,22,-101,-166,-185,-147,7,4,-25,-9,-87,-40,11,-204,
322,270,34,-86,-147,-157,-100,115,-2,32,-66,-145,-83,-57,-256,
329,285,57,-59,-115,-118,-43,56,-25,25,-68,-131,-71,-177,-308,
348,310,93,-18,-67,-54,30,-41,-85,-48,-56,-103,-130,-254,-349,
353,320,127,21,-17,3,-25,-114,-149,-130,-78,-64,-133,-253,-336,
329,299,140,54,43,46,-91,-176,-210,-198,-136,-58,-87,-181,-259,
328,308,160,72,82,15,-131,-210,-242,-225,-146,-40,-91,-156,-222,
342,341,205,135,132,-35,-151,-216,-239,-219,-149,-61,-102,-218,-302,
348,353,228,167,134,-70,-184,-249,-273,-254,-182,-73,-68,-175,-269,
359,345,234,178,110,-103,-215,-279,-301,-275,-184,-71,-64,-104,-237,
351,334,240,185,105,-103,-214,-277,-299,-273,-182,-79,-71,-94,-229,
355,315,253,167,164,-72,-194,-265,-296,-286,-223,-99,-91,-147,-198,
339,260,295,155,225,-57,-189,-264,-298,-289,-228,-98,-65,-126,-187,
334,248,319,158,233,-46,-180,-256,-290,-280,-214,-71,-90,-160,-210,
321,229,329,139,171,13,-150,-239,-283,-285,-230,-54,-113,-201,-207,
281,203,304,120,89,86,-102,-200,-246,-246,-189,-26,-92,-196,-246,
264,172,308,85,32,108,-75,-181,-223,-208,-126,-40,-87,-156,-239,
252,150,277,60,-3,77,-49,-174,-218,-197,-77,-13,-99,-141,-226,
246,147,251,54,-17,25,28,-133,-186,-169,-62,8,-101,-203,-288,
233,134,261,27,-51,-36,123,-99,-163,-143,-32,-41,-70,-158,-268,
226,128,269,6,-79,-87,17,-28,-122,-107,1,-36,-59,-153,-264,
222,122,212,-11,-101,-122,-66,45,-75,-73,44,-28,-66,-130,-232,
205,107,164,-55,-147,-179,-150,-7,25,-29,103,-4,-16,-71,-209,
208,106,148,-60,-153,-189,-170,-68,130,21,128,32,11,-118,-238,
203,99,117,-69,-165,-206,-202,-139,19,98,138,63,49,-55,-181,
206,105,78,-83,-173,-214,-210,-149,0,68,135,107,54,-23,-145,
213,124,87,-87,-176,-216,-210,-144,41,76,125,85,-3,-69,-159,
225,128,79,-75,-161,-200,-193,-128,56,125,131,18,-59,-114,-178,
330,160,44,-45,-103,-130,-120,-61,63,101,73,-54,-171,-250,-299,
20
317,173,97,8,-40,-30,60,-24,-101,-125,-136,-135,-90,-142,-246,
310,204,102,3,-40,-12,132,-55,-121,-131,-139,-148,-107,-142,-252,
328,274,105,-18,-64,-23,82,-111,-155,-114,-103,-181,-175,-96,-199,
339,293,118,0,-33,55,-54,-167,-193,-131,-64,-182,-182,-79,-195,
348,299,136,25,15,101,-114,-203,-224,-168,0,-143,-153,-124,-248,
353,299,166,65,99,18,-146,-221,-238,-188,-40,-109,-117,-181,-301,
340,282,184,84,142,-7,-154,-224,-238,-186,-63,-105,-56,-188,-325,
348,301,192,96,140,-10,-149,-218,-236,-197,-97,-64,-71,-226,-337,
374,346,215,142,163,-58,-176,-239,-258,-227,-137,-35,-79,-245,-347,
380,361,215,172,80,-118,-226,-286,-303,-265,-132,-24,-24,-132,-290,
391,372,224,218,36,-141,-244,-304,-323,-293,-184,27,-10,-83,-253,
397,402,216,230,24,-153,-257,-317,-336,-307,-196,94,-8,-81,-259,
399,376,233,250,25,-144,-245,-304,-322,-291,-179,36,-27,-120,-268,
400,354,246,285,19,-145,-245,-304,-324,-298,-199,83,-19,-149,-269,
382,323,255,305,14,-151,-252,-311,-331,-305,-204,80,8,-105,-253,
369,311,270,312,4,-158,-258,-317,-337,-308,-200,61,-3,-51,-244,
356,289,297,313,7,-153,-253,-312,-331,-303,-201,4,23,-73,-256,
337,269,336,285,11,-156,-259,-320,-340,-311,-204,40,5,-46,-254,
356,293,380,294,-17,-171,-270,-328,-348,-321,-223,-32,12,-54,-259,
359,297,386,290,-17,-169,-267,-327,-348,-326,-243,-88,31,-58,-249,
20
461,359,473,310,21,-130,-232,-298,-332,-331,-282,-126,-98,-278,-350,
434,328,437,277,-11,-162,-259,-318,-340,-319,-240,-43,4,-213,-323,
380,284,446,295,-22,-177,-276,-336,-357,-331,-237,18,162,-135,-294,
381,293,419,276,-27,-180,-278,-337,-357,-331,-234,35,121,-112,-284,
405,333,443,215,-36,-180,-275,-332,-352,-327,-237,-17,115,-155,-295,
421,340,470,235,-18,-162,-257,-315,-336,-316,-240,-74,70,-204,-320,
417,312,435,275,-14,-166,-264,-323,-345,-323,-239,-44,143,-162,-296,
408,321,426,231,-33,-180,-276,-334,-355,-332,-244,-25,195,-124,-278,
395,319,422,226,-36,-182,-279,-338,-360,-340,-257,-49,124,-59,-234,
373,276,422,360,1,-160,-262,-323,-346,-324,-237,-28,43,-49,-231,
354,255,399,338,26,-146,-252,-315,-339,-317,-228,-24,63,-51,-235,
336,238,347,225,71,-124,-236,-301,-326,-304,-215,-29,39,-25,-225,
319,215,317,148,189,-69,-199,-269,-294,-267,-166,-57,-40,-39,-231,
301,207,266,118,108,3,-144,-224,-255,-236,-143,22,-79,-162,-243,
302,200,237,86,53,60,-102,-191,-225,-204,-117,-27,-72,-180,-276,
300,205,215,66,26,65,-65,-152,-170,-114,-70,-126,-103,-213,-328,
293,181,153,58,10,29,-24,-111,-135,-79,33,-104,-187,-271,-341,
366,166,65,12,-2,-7,-51,-91,-88,-17,80,-68,-203,-306,-373,
368,156,58,16,13,-12,-76,-105,-78,35,74,-38,-208,-332,-406,
354,157,50,-9,-22,14,-16,-86,-91,-10,85,-28,-192,-323,-404,
38
424,329,330,321,43,-124,-224,-280,-294,-255,-133,9,-89,-268,-376,
366,336,334,306,30,-126,-222,-274,-284,-235,-82,32,-77,-272,-382,
308,331,338,331,20,-133,-228,-280,-289,-241,-75,23,-30,-231,-354,
321,335,344,346,7,-146,-241,-293,-302,-253,-73,-5,-8,-212,-349,
338,343,354,345,11,-142,-237,-289,-298,-248,-72,3,-43,-239,-363,
337,362,361,299,5,-141,-233,-283,-290,-238,-59,-1,-70,-256,-372,
348,356,361,289,5,-141,-232,-281,-285,-225,-9,-7,-64,-283,-398,
355,345,369,286,-2,-150,-242,-292,-299,-244,-42,-19,-1,-246,-376,
358,340,378,251,-9,-151,-242,-291,-296,-241,-49,-30,8,-232,-365,
371,329,371,259,-3,-145,-234,-282,-285,-223,-39,-61,32,-258,-386,
358,289,383,273,9,-137,-229,-278,-281,-218,-20,-49,30,-268,-393,
320,243,365,246,57,-109,-211,-266,-276,-226,-48,46,-67,-266,-378,
317,255,358,301,24,-135,-233,-288,-298,-249,-65,-17,-18,-193,-335,
325,254,396,355,17,-145,-244,-299,-310,-260,-71,-64,-31,-170,-333,
332,257,336,270,37,-129,-230,-287,-302,-261,-113,-14,-61,-159,-299,
314,227,271,206,73,-93,-198,-259,-276,-238,-92,-27,-126,-155,-238,
302,196,194,186,66,-36,-117,-172,-194,-173,-70,-16,-177,-250,-289,
277,187,157,140,62,-7,-53,-87,-117,-127,-94,-59,-173,-266,-319,
194,126,95,96,89,13,-50,-82,-92,-97,-94,-49,-43,-187,-272,
158,114,109,106,79,20,-38,-68,-67,-73,-106,-102,-41,-153,-256,
131,91,98,99,52,27,6,-33,-60,-64,-68,-65,-71,-160,-240,
139,63,33,52,77,46,31,0,-54,-71,-26,10,-111,-189,-228,
188,68,36,65,65,20,14,-2,-46,-64,-60,-71,-113,-173,-226,
188,72,41,71,63,15,20,14,-48,-80,-65,-21,-93,-198,-263,
179,81,64,112,51,-3,1,11,-46,-91,-96,-51,-61,-194,-276,
195,82,53,71,56,25,6,-44,-91,-108,-102,-76,-54,-142,-226,
197,80,44,50,54,35,-14,-76,-109,-105,-77,-59,-62,-128,-203,
216,108,78,67,30,7,-16,-62,-87,-78,-69,-82,-92,-157,-233,
218,111,97,85,31,28,24,-54,-89,-74,-80,-115,-120,-181,-265,
201,92,78,85,36,36,0,-95,-135,-117,-69,-83,-83,-113,-204,
208,93,62,78,61,7,-35,-74,-100,-108,-100,-75,-52,-124,-203,
188,94,64,93,137,46,-24,-70,-93,-89,-66,-80,-142,-200,-239,
168,122,106,121,171,67,-16,-62,-86,-92,-86,-116,-185,-241,-274,
167,150,147,120,116,43,-31,-69,-83,-81,-67,-85,-173,-252,-302,
208,154,119,109,102,43,-15,-66,-104,-109,-52,-81,-204,-270,-297,
215,175,178,135,95,51,-35,-100,-122,-87,16,-111,-229,-305,-355,
209,172,229,134,71,3,-88,-142,-142,-57,130,-61,-178,-303,-385,
238,191,234,154,106,8,-102,-162,-166,-90,185,-77,-186,-300,-382,
